timestamp,route_id,stop_id
2025-01-01 08:00:58,R1,S4
2025-01-01 08:00:18,R1,S4
2025-01-01 08:00:06,R1,S4
2025-01-01 08:00:30,R1,S4
2025-01-01 08:00:23,R1,S4
2025-01-01 08:00:51,R1,S5
2025-01-01 08:00:08,R1,S5
2025-01-01 08:00:37,R1,S5
2025-01-01 08:00:52,R1,S5
2025-01-01 08:00:05,R1,S5
2025-01-01 08:00:09,R1,S5
2025-01-01 08:00:18,R1,S5
2025-01-01 08:00:19,R1,S5
2025-01-01 08:00:11,R1,S5
2025-01-01 08:00:01,R1,S5
2025-01-01 08:00:45,R1,S5
2025-01-01 08:00:51,R1,S5
2025-01-01 08:00:52,R1,S5
2025-01-01 08:00:09,R1,S5
2025-01-01 08:00:23,R1,S5
2025-01-01 08:00:11,R1,S5
2025-01-01 08:00:26,R1,S6
2025-01-01 08:00:57,R1,S6
2025-01-01 08:00:46,R1,S6
2025-01-01 08:00:59,R1,S6
2025-01-01 08:00:44,R1,S6
2025-01-01 08:00:54,R1,S6
2025-01-01 08:00:18,R1,S6
2025-01-01 08:00:13,R1,S6
2025-01-01 08:00:01,R1,S6
2025-01-01 08:00:43,R1,S6
2025-01-01 08:00:22,R1,S6
2025-01-01 08:00:31,R1,S6
2025-01-01 08:00:28,R1,S6
2025-01-01 08:00:28,R1,S6
2025-01-01 08:00:54,R1,S6
2025-01-01 08:00:55,R1,S6
2025-01-01 08:00:07,R1,S6
2025-01-01 08:00:05,R1,S6
2025-01-01 08:00:27,R1,S6
2025-01-01 08:00:43,R1,S7
2025-01-01 08:00:57,R1,S7
2025-01-01 08:00:29,R1,S7
2025-01-01 08:00:29,R1,S7
2025-01-01 08:00:49,R1,S7
2025-01-01 08:00:22,R1,S7
2025-01-01 08:00:21,R1,S7
2025-01-01 08:00:11,R1,S7
2025-01-01 08:00:38,R1,S7
2025-01-01 08:00:52,R1,S7
2025-01-01 08:00:40,R1,S7
2025-01-01 08:00:51,R1,S7
2025-01-01 08:00:25,R1,S7
2025-01-01 08:00:49,R1,S7
2025-01-01 08:00:23,R1,S7
2025-01-01 08:00:18,R1,S7
2025-01-01 08:00:26,R1,S7
2025-01-01 08:00:17,R1,S7
2025-01-01 08:00:31,R1,S7
2025-01-01 08:00:09,R1,S7
2025-01-01 08:00:03,R1,S7
2025-01-01 08:00:24,R1,S7
2025-01-01 08:00:22,R1,S7
2025-01-01 08:00:49,R1,S7
2025-01-01 08:00:12,R1,S8
2025-01-01 08:00:45,R1,S8
2025-01-01 08:00:33,R1,S8
2025-01-01 08:00:47,R1,S8
2025-01-01 08:00:08,R1,S8
2025-01-01 08:00:31,R1,S8
2025-01-01 08:00:48,R1,S8
2025-01-01 08:00:26,R1,S8
2025-01-01 08:00:42,R1,S8
2025-01-01 08:00:06,R1,S8
2025-01-01 08:00:07,R1,S8
2025-01-01 08:00:50,R1,S8
2025-01-01 08:00:49,R1,S8
2025-01-01 08:00:41,R1,S8
2025-01-01 08:00:21,R1,S8
2025-01-01 08:00:57,R1,S8
2025-01-01 08:00:37,R1,S8
2025-01-01 08:00:56,R1,S8
2025-01-01 08:00:29,R1,S8
2025-01-01 08:00:18,R1,S9
2025-01-01 08:00:58,R1,S9
2025-01-01 08:00:22,R1,S9
2025-01-01 08:00:30,R1,S9
2025-01-01 08:00:49,R1,S9
2025-01-01 08:00:31,R1,S9
2025-01-01 08:00:42,R1,S9
2025-01-01 08:00:00,R1,S9
2025-01-01 08:00:44,R1,S9
2025-01-01 08:00:48,R1,S9
2025-01-01 08:00:55,R1,S9
2025-01-01 08:00:06,R1,S9
2025-01-01 08:00:59,R1,S9
2025-01-01 08:00:03,R1,S9
2025-01-01 08:00:55,R1,S9
2025-01-01 08:00:00,R1,S10
2025-01-01 08:00:18,R1,S10
2025-01-01 08:00:54,R1,S10
2025-01-01 08:00:01,R1,S10
2025-01-01 08:00:30,R1,S10
2025-01-01 08:00:17,R1,S10
2025-01-01 08:00:35,R1,S10
2025-01-01 08:00:34,R1,S10
2025-01-01 08:00:46,R1,S10
2025-01-01 08:00:36,R1,S10
2025-01-01 08:00:23,R1,S10
2025-01-01 08:00:06,R1,S10
2025-01-01 08:00:24,R1,S10
2025-01-01 08:00:40,R1,S10
2025-01-01 08:00:08,R1,S10
2025-01-01 08:00:47,R1,S10
2025-01-01 08:00:31,R1,S11
2025-01-01 08:00:37,R1,S11
2025-01-01 08:00:36,R1,S11
2025-01-01 08:00:04,R1,S11
2025-01-01 08:00:43,R1,S11
2025-01-01 08:00:05,R1,S11
2025-01-01 08:00:04,R1,S11
2025-01-01 08:00:14,R1,S11
2025-01-01 08:00:55,R1,S11
2025-01-01 08:00:56,R1,S11
2025-01-01 08:00:46,R1,S11
2025-01-01 08:00:04,R1,S11
2025-01-01 08:00:37,R1,S11
2025-01-01 08:00:51,R1,S11
2025-01-01 08:00:22,R1,S11
2025-01-01 08:00:00,R1,S11
2025-01-01 08:00:13,R1,S12
2025-01-01 08:00:11,R1,S12
2025-01-01 08:00:56,R1,S12
2025-01-01 08:00:29,R1,S12
2025-01-01 08:00:43,R1,S12
2025-01-01 08:00:24,R1,S12
2025-01-01 08:00:09,R1,S12
2025-01-01 08:00:20,R1,S12
2025-01-01 08:00:22,R1,S12
2025-01-01 08:00:03,R1,S12
2025-01-01 08:00:02,R1,S12
2025-01-01 08:00:07,R1,S12
2025-01-01 08:00:47,R1,S12
2025-01-01 08:00:17,R1,S12
2025-01-01 08:00:41,R1,S12
2025-01-01 08:05:37,R1,S1
2025-01-01 08:05:28,R1,S1
2025-01-01 08:05:34,R1,S1
2025-01-01 08:05:17,R1,S1
2025-01-01 08:05:13,R1,S1
2025-01-01 08:05:27,R1,S1
2025-01-01 08:05:21,R1,S1
2025-01-01 08:05:07,R1,S1
2025-01-01 08:05:54,R1,S1
2025-01-01 08:05:45,R1,S1
2025-01-01 08:05:02,R1,S1
2025-01-01 08:05:04,R1,S1
2025-01-01 08:05:31,R1,S1
2025-01-01 08:05:55,R1,S1
2025-01-01 08:05:29,R1,S1
2025-01-01 08:05:30,R1,S1
2025-01-01 08:05:07,R1,S2
2025-01-01 08:05:19,R1,S2
2025-01-01 08:05:14,R1,S2
2025-01-01 08:05:55,R1,S2
2025-01-01 08:05:23,R1,S2
2025-01-01 08:05:32,R1,S2
2025-01-01 08:05:44,R1,S2
2025-01-01 08:05:03,R1,S2
2025-01-01 08:05:37,R1,S2
2025-01-01 08:05:03,R1,S2
2025-01-01 08:05:54,R1,S2
2025-01-01 08:05:46,R1,S2
2025-01-01 08:05:09,R1,S2
2025-01-01 08:05:38,R1,S2
2025-01-01 08:05:51,R1,S2
2025-01-01 08:05:40,R1,S3
2025-01-01 08:05:04,R1,S3
2025-01-01 08:05:06,R1,S3
2025-01-01 08:05:55,R1,S3
2025-01-01 08:05:12,R1,S3
2025-01-01 08:05:18,R1,S3
2025-01-01 08:05:52,R1,S3
2025-01-01 08:05:39,R1,S3
2025-01-01 08:05:08,R1,S3
2025-01-01 08:05:44,R1,S3
2025-01-01 08:05:57,R1,S3
2025-01-01 08:05:00,R1,S3
2025-01-01 08:05:30,R1,S3
2025-01-01 08:05:55,R1,S3
2025-01-01 08:05:01,R1,S3
2025-01-01 08:05:52,R1,S3
2025-01-01 08:05:21,R1,S3
2025-01-01 08:05:05,R1,S3
2025-01-01 08:05:36,R1,S3
2025-01-01 08:05:44,R1,S4
2025-01-01 08:05:45,R1,S4
2025-01-01 08:05:06,R1,S4
2025-01-01 08:05:02,R1,S4
2025-01-01 08:05:05,R1,S4
2025-01-01 08:05:56,R1,S4
2025-01-01 08:05:28,R1,S4
2025-01-01 08:05:53,R1,S4
2025-01-01 08:05:22,R1,S4
2025-01-01 08:05:40,R1,S4
2025-01-01 08:05:47,R1,S4
2025-01-01 08:05:42,R1,S4
2025-01-01 08:05:34,R1,S4
2025-01-01 08:05:52,R1,S4
2025-01-01 08:05:11,R1,S4
2025-01-01 08:05:21,R1,S5
2025-01-01 08:05:21,R1,S5
2025-01-01 08:05:52,R1,S5
2025-01-01 08:05:13,R1,S5
2025-01-01 08:05:00,R1,S5
2025-01-01 08:05:44,R1,S5
2025-01-01 08:05:09,R1,S5
2025-01-01 08:05:31,R1,S5
2025-01-01 08:05:25,R1,S5
2025-01-01 08:05:37,R1,S5
2025-01-01 08:05:12,R1,S5
2025-01-01 08:05:31,R1,S5
2025-01-01 08:05:42,R1,S5
2025-01-01 08:05:52,R1,S5
2025-01-01 08:05:54,R1,S5
2025-01-01 08:05:38,R1,S5
2025-01-01 08:05:22,R1,S5
2025-01-01 08:05:36,R1,S5
2025-01-01 08:05:29,R1,S5
2025-01-01 08:05:54,R1,S6
2025-01-01 08:05:24,R1,S6
2025-01-01 08:05:41,R1,S6
2025-01-01 08:05:40,R1,S6
2025-01-01 08:05:20,R1,S6
2025-01-01 08:05:49,R1,S6
2025-01-01 08:05:07,R1,S6
2025-01-01 08:05:58,R1,S6
2025-01-01 08:05:46,R1,S6
2025-01-01 08:05:02,R1,S6
2025-01-01 08:05:57,R1,S6
2025-01-01 08:05:07,R1,S6
2025-01-01 08:05:17,R1,S6
2025-01-01 08:05:44,R1,S6
2025-01-01 08:05:41,R1,S6
2025-01-01 08:05:37,R1,S7
2025-01-01 08:05:56,R1,S7
2025-01-01 08:05:45,R1,S7
2025-01-01 08:05:24,R1,S7
2025-01-01 08:05:22,R1,S7
2025-01-01 08:05:02,R1,S7
2025-01-01 08:05:52,R1,S7
2025-01-01 08:05:09,R1,S7
2025-01-01 08:05:01,R1,S7
2025-01-01 08:05:23,R1,S7
2025-01-01 08:05:10,R1,S7
2025-01-01 08:05:37,R1,S7
2025-01-01 08:05:16,R1,S7
2025-01-01 08:05:27,R1,S7
2025-01-01 08:05:11,R1,S7
2025-01-01 08:05:43,R1,S7
2025-01-01 08:05:12,R1,S7
2025-01-01 08:05:33,R1,S7
2025-01-01 08:05:49,R1,S7
2025-01-01 08:05:43,R1,S7
2025-01-01 08:05:52,R1,S8
2025-01-01 08:05:52,R1,S8
2025-01-01 08:05:32,R1,S8
2025-01-01 08:05:42,R1,S8
2025-01-01 08:05:34,R1,S8
2025-01-01 08:05:11,R1,S8
2025-01-01 08:05:40,R1,S8
2025-01-01 08:05:14,R1,S8
2025-01-01 08:05:49,R1,S8
2025-01-01 08:05:01,R1,S8
2025-01-01 08:05:14,R1,S8
2025-01-01 08:05:09,R1,S8
2025-01-01 08:05:40,R1,S8
2025-01-01 08:05:54,R1,S8
2025-01-01 08:05:10,R1,S8
2025-01-01 08:05:23,R1,S8
2025-01-01 08:05:09,R1,S8
2025-01-01 08:05:03,R1,S8
2025-01-01 08:05:11,R1,S8
2025-01-01 08:05:33,R1,S8
2025-01-01 08:05:15,R1,S8
2025-01-01 08:05:46,R1,S9
2025-01-01 08:05:56,R1,S9
2025-01-01 08:05:06,R1,S9
2025-01-01 08:05:39,R1,S9
2025-01-01 08:05:22,R1,S9
2025-01-01 08:05:00,R1,S9
2025-01-01 08:05:38,R1,S9
2025-01-01 08:05:22,R1,S9
2025-01-01 08:05:22,R1,S9
2025-01-01 08:05:00,R1,S9
2025-01-01 08:05:47,R1,S9
2025-01-01 08:05:54,R1,S9
2025-01-01 08:05:04,R1,S9
2025-01-01 08:05:06,R1,S9
2025-01-01 08:05:28,R1,S9
2025-01-01 08:05:02,R1,S10
2025-01-01 08:05:19,R1,S10
2025-01-01 08:05:03,R1,S10
2025-01-01 08:05:30,R1,S10
2025-01-01 08:05:27,R1,S10
2025-01-01 08:05:03,R1,S10
2025-01-01 08:05:29,R1,S10
2025-01-01 08:05:01,R1,S10
2025-01-01 08:05:08,R1,S10
2025-01-01 08:05:44,R1,S10
2025-01-01 08:05:33,R1,S10
2025-01-01 08:05:29,R1,S10
2025-01-01 08:05:00,R1,S10
2025-01-01 08:05:30,R1,S10
2025-01-01 08:05:19,R1,S10
2025-01-01 08:05:11,R1,S10
2025-01-01 08:05:33,R1,S10
2025-01-01 08:05:38,R1,S11
2025-01-01 08:05:57,R1,S11
2025-01-01 08:05:27,R1,S11
2025-01-01 08:05:00,R1,S11
2025-01-01 08:05:09,R1,S11
2025-01-01 08:05:16,R1,S11
2025-01-01 08:05:28,R1,S11
2025-01-01 08:05:38,R1,S11
2025-01-01 08:05:12,R1,S11
2025-01-01 08:05:34,R1,S11
2025-01-01 08:05:46,R1,S11
2025-01-01 08:05:07,R1,S11
2025-01-01 08:05:27,R1,S11
2025-01-01 08:05:13,R1,S11
2025-01-01 08:05:01,R1,S11
2025-01-01 08:05:24,R1,S11
2025-01-01 08:05:23,R1,S12
2025-01-01 08:05:11,R1,S12
2025-01-01 08:05:34,R1,S12
2025-01-01 08:05:05,R1,S12
2025-01-01 08:05:33,R1,S12
2025-01-01 08:05:38,R1,S12
2025-01-01 08:05:58,R1,S12
2025-01-01 08:05:09,R1,S12
2025-01-01 08:05:19,R1,S12
2025-01-01 08:05:22,R1,S12
2025-01-01 08:05:56,R1,S12
2025-01-01 08:05:53,R1,S12
2025-01-01 08:05:55,R1,S12
2025-01-01 08:05:54,R1,S12
2025-01-01 08:10:35,R1,S1
2025-01-01 08:10:22,R1,S1
2025-01-01 08:10:47,R1,S1
2025-01-01 08:10:19,R1,S1
2025-01-01 08:10:00,R1,S1
2025-01-01 08:10:15,R1,S1
2025-01-01 08:10:34,R1,S1
2025-01-01 08:10:09,R1,S1
2025-01-01 08:10:06,R1,S1
2025-01-01 08:10:11,R1,S1
2025-01-01 08:10:03,R1,S1
2025-01-01 08:10:25,R1,S2
2025-01-01 08:10:14,R1,S2
2025-01-01 08:10:46,R1,S2
2025-01-01 08:10:58,R1,S2
2025-01-01 08:10:46,R1,S2
2025-01-01 08:10:04,R1,S2
2025-01-01 08:10:06,R1,S2
2025-01-01 08:10:08,R1,S2
2025-01-01 08:10:02,R1,S2
2025-01-01 08:10:23,R1,S2
2025-01-01 08:10:58,R1,S2
2025-01-01 08:10:42,R1,S2
2025-01-01 08:10:57,R1,S2
2025-01-01 08:10:51,R1,S2
2025-01-01 08:10:15,R1,S2
2025-01-01 08:10:26,R1,S2
2025-01-01 08:10:26,R1,S3
2025-01-01 08:10:18,R1,S3
2025-01-01 08:10:26,R1,S3
2025-01-01 08:10:50,R1,S3
2025-01-01 08:10:42,R1,S3
2025-01-01 08:10:33,R1,S3
2025-01-01 08:10:27,R1,S3
2025-01-01 08:10:37,R1,S3
2025-01-01 08:10:31,R1,S3
2025-01-01 08:10:11,R1,S3
2025-01-01 08:10:21,R1,S3
2025-01-01 08:10:30,R1,S3
2025-01-01 08:10:08,R1,S3
2025-01-01 08:10:22,R1,S3
2025-01-01 08:10:08,R1,S3
2025-01-01 08:10:02,R1,S4
2025-01-01 08:10:42,R1,S4
2025-01-01 08:10:39,R1,S4
2025-01-01 08:10:19,R1,S4
2025-01-01 08:10:22,R1,S4
2025-01-01 08:10:07,R1,S4
2025-01-01 08:10:51,R1,S4
2025-01-01 08:10:21,R1,S4
2025-01-01 08:10:41,R1,S4
2025-01-01 08:10:40,R1,S4
2025-01-01 08:10:40,R1,S4
2025-01-01 08:10:04,R1,S4
2025-01-01 08:10:27,R1,S4
2025-01-01 08:10:15,R1,S4
2025-01-01 08:10:24,R1,S5
2025-01-01 08:10:43,R1,S5
2025-01-01 08:10:20,R1,S5
2025-01-01 08:10:37,R1,S5
2025-01-01 08:10:03,R1,S5
2025-01-01 08:10:32,R1,S5
2025-01-01 08:10:38,R1,S5
2025-01-01 08:10:59,R1,S5
2025-01-01 08:10:12,R1,S5
2025-01-01 08:10:58,R1,S5
2025-01-01 08:10:29,R1,S5
2025-01-01 08:10:21,R1,S5
2025-01-01 08:10:09,R1,S5
2025-01-01 08:10:41,R1,S5
2025-01-01 08:10:37,R1,S5
2025-01-01 08:10:39,R1,S5
2025-01-01 08:10:02,R1,S5
2025-01-01 08:10:36,R1,S5
2025-01-01 08:10:34,R1,S5
2025-01-01 08:10:41,R1,S6
2025-01-01 08:10:54,R1,S6
2025-01-01 08:10:08,R1,S6
2025-01-01 08:10:48,R1,S6
2025-01-01 08:10:14,R1,S6
2025-01-01 08:10:19,R1,S6
2025-01-01 08:10:55,R1,S6
2025-01-01 08:10:05,R1,S6
2025-01-01 08:10:00,R1,S6
2025-01-01 08:10:35,R1,S6
2025-01-01 08:10:48,R1,S6
2025-01-01 08:10:08,R1,S6
2025-01-01 08:10:37,R1,S6
2025-01-01 08:10:53,R1,S6
2025-01-01 08:10:42,R1,S6
2025-01-01 08:10:36,R1,S6
2025-01-01 08:10:10,R1,S7
2025-01-01 08:10:57,R1,S7
2025-01-01 08:10:25,R1,S7
2025-01-01 08:10:55,R1,S7
2025-01-01 08:10:41,R1,S7
2025-01-01 08:10:05,R1,S7
2025-01-01 08:10:02,R1,S7
2025-01-01 08:10:25,R1,S7
2025-01-01 08:10:06,R1,S7
2025-01-01 08:10:38,R1,S7
2025-01-01 08:10:21,R1,S7
2025-01-01 08:10:34,R1,S7
2025-01-01 08:10:53,R1,S7
2025-01-01 08:10:57,R1,S7
2025-01-01 08:10:54,R1,S7
2025-01-01 08:10:36,R1,S7
2025-01-01 08:10:12,R1,S7
2025-01-01 08:10:29,R1,S7
2025-01-01 08:10:12,R1,S7
2025-01-01 08:10:52,R1,S7
2025-01-01 08:10:26,R1,S7
2025-01-01 08:10:49,R1,S7
2025-01-01 08:10:40,R1,S8
2025-01-01 08:10:12,R1,S8
2025-01-01 08:10:09,R1,S8
2025-01-01 08:10:54,R1,S8
2025-01-01 08:10:19,R1,S8
2025-01-01 08:10:35,R1,S8
2025-01-01 08:10:34,R1,S8
2025-01-01 08:10:24,R1,S8
2025-01-01 08:10:45,R1,S8
2025-01-01 08:10:37,R1,S8
2025-01-01 08:10:50,R1,S8
2025-01-01 08:10:43,R1,S8
2025-01-01 08:10:43,R1,S8
2025-01-01 08:10:26,R1,S8
2025-01-01 08:10:47,R1,S8
2025-01-01 08:10:28,R1,S8
2025-01-01 08:10:57,R1,S8
2025-01-01 08:10:55,R1,S8
2025-01-01 08:10:03,R1,S8
2025-01-01 08:10:40,R1,S8
2025-01-01 08:10:22,R1,S9
2025-01-01 08:10:56,R1,S9
2025-01-01 08:10:49,R1,S9
2025-01-01 08:10:49,R1,S9
2025-01-01 08:10:01,R1,S9
2025-01-01 08:10:59,R1,S9
2025-01-01 08:10:52,R1,S9
2025-01-01 08:10:14,R1,S9
2025-01-01 08:10:31,R1,S9
2025-01-01 08:10:45,R1,S9
2025-01-01 08:10:22,R1,S9
2025-01-01 08:10:18,R1,S9
2025-01-01 08:10:57,R1,S9
2025-01-01 08:10:55,R1,S9
2025-01-01 08:10:57,R1,S9
2025-01-01 08:10:33,R1,S9
2025-01-01 08:10:20,R1,S9
2025-01-01 08:10:25,R1,S10
2025-01-01 08:10:38,R1,S10
2025-01-01 08:10:53,R1,S10
2025-01-01 08:10:24,R1,S10
2025-01-01 08:10:18,R1,S10
2025-01-01 08:10:03,R1,S10
2025-01-01 08:10:24,R1,S10
2025-01-01 08:10:13,R1,S10
2025-01-01 08:10:58,R1,S10
2025-01-01 08:10:50,R1,S10
2025-01-01 08:10:19,R1,S10
2025-01-01 08:10:33,R1,S10
2025-01-01 08:10:38,R1,S10
2025-01-01 08:10:47,R1,S10
2025-01-01 08:10:08,R1,S10
2025-01-01 08:10:05,R1,S10
2025-01-01 08:10:12,R1,S10
2025-01-01 08:10:05,R1,S11
2025-01-01 08:10:54,R1,S11
2025-01-01 08:10:52,R1,S11
2025-01-01 08:10:35,R1,S11
2025-01-01 08:10:55,R1,S11
2025-01-01 08:10:35,R1,S11
2025-01-01 08:10:09,R1,S11
2025-01-01 08:10:43,R1,S11
2025-01-01 08:10:39,R1,S11
2025-01-01 08:10:13,R1,S11
2025-01-01 08:10:30,R1,S11
2025-01-01 08:10:06,R1,S11
2025-01-01 08:10:30,R1,S11
2025-01-01 08:10:29,R1,S11
2025-01-01 08:10:31,R1,S11
2025-01-01 08:10:13,R1,S11
2025-01-01 08:10:36,R1,S12
2025-01-01 08:10:11,R1,S12
2025-01-01 08:10:32,R1,S12
2025-01-01 08:10:15,R1,S12
2025-01-01 08:10:05,R1,S12
2025-01-01 08:10:45,R1,S12
2025-01-01 08:10:56,R1,S12
2025-01-01 08:10:57,R1,S12
2025-01-01 08:10:44,R1,S12
2025-01-01 08:10:10,R1,S12
2025-01-01 08:10:32,R1,S12
2025-01-01 08:10:12,R1,S12
2025-01-01 08:10:52,R1,S12
2025-01-01 08:10:54,R1,S12
2025-01-01 08:15:11,R1,S1
2025-01-01 08:15:59,R1,S1
2025-01-01 08:15:50,R1,S1
2025-01-01 08:15:55,R1,S1
2025-01-01 08:15:20,R1,S1
2025-01-01 08:15:39,R1,S1
2025-01-01 08:15:11,R1,S1
2025-01-01 08:15:28,R1,S1
2025-01-01 08:15:20,R1,S1
2025-01-01 08:15:41,R1,S1
2025-01-01 08:15:44,R1,S1
2025-01-01 08:15:40,R1,S1
2025-01-01 08:15:07,R1,S1
2025-01-01 08:15:32,R1,S1
2025-01-01 08:15:01,R1,S1
2025-01-01 08:15:18,R1,S1
2025-01-01 08:15:41,R1,S2
2025-01-01 08:15:25,R1,S2
2025-01-01 08:15:42,R1,S2
2025-01-01 08:15:24,R1,S2
2025-01-01 08:15:32,R1,S2
2025-01-01 08:15:01,R1,S2
2025-01-01 08:15:03,R1,S2
2025-01-01 08:15:11,R1,S2
2025-01-01 08:15:05,R1,S2
2025-01-01 08:15:13,R1,S2
2025-01-01 08:15:16,R1,S2
2025-01-01 08:15:05,R1,S2
2025-01-01 08:15:50,R1,S2
2025-01-01 08:15:14,R1,S2
2025-01-01 08:15:10,R1,S2
2025-01-01 08:15:52,R1,S3
2025-01-01 08:15:00,R1,S3
2025-01-01 08:15:02,R1,S3
2025-01-01 08:15:29,R1,S3
2025-01-01 08:15:09,R1,S3
2025-01-01 08:15:21,R1,S3
2025-01-01 08:15:42,R1,S3
2025-01-01 08:15:31,R1,S3
2025-01-01 08:15:46,R1,S3
2025-01-01 08:15:55,R1,S3
2025-01-01 08:15:11,R1,S3
2025-01-01 08:15:22,R1,S3
2025-01-01 08:15:03,R1,S3
2025-01-01 08:15:07,R1,S4
2025-01-01 08:15:35,R1,S4
2025-01-01 08:15:10,R1,S4
2025-01-01 08:15:37,R1,S4
2025-01-01 08:15:37,R1,S4
2025-01-01 08:15:36,R1,S4
2025-01-01 08:15:36,R1,S4
2025-01-01 08:15:51,R1,S4
2025-01-01 08:15:13,R1,S4
2025-01-01 08:15:56,R1,S4
2025-01-01 08:15:27,R1,S4
2025-01-01 08:15:06,R1,S4
2025-01-01 08:15:12,R1,S4
2025-01-01 08:15:43,R1,S4
2025-01-01 08:15:29,R1,S4
2025-01-01 08:15:48,R1,S5
2025-01-01 08:15:51,R1,S5
2025-01-01 08:15:21,R1,S5
2025-01-01 08:15:10,R1,S5
2025-01-01 08:15:57,R1,S5
2025-01-01 08:15:10,R1,S5
2025-01-01 08:15:08,R1,S5
2025-01-01 08:15:47,R1,S5
2025-01-01 08:15:26,R1,S5
2025-01-01 08:15:06,R1,S5
2025-01-01 08:15:44,R1,S5
2025-01-01 08:15:16,R1,S5
2025-01-01 08:15:57,R1,S5
2025-01-01 08:15:40,R1,S5
2025-01-01 08:15:19,R1,S5
2025-01-01 08:15:19,R1,S5
2025-01-01 08:15:55,R1,S5
2025-01-01 08:15:57,R1,S5
2025-01-01 08:15:04,R1,S5
2025-01-01 08:15:24,R1,S5
2025-01-01 08:15:59,R1,S6
2025-01-01 08:15:20,R1,S6
2025-01-01 08:15:25,R1,S6
2025-01-01 08:15:54,R1,S6
2025-01-01 08:15:21,R1,S6
2025-01-01 08:15:19,R1,S6
2025-01-01 08:15:33,R1,S6
2025-01-01 08:15:40,R1,S6
2025-01-01 08:15:33,R1,S6
2025-01-01 08:15:51,R1,S6
2025-01-01 08:15:28,R1,S6
2025-01-01 08:15:10,R1,S6
2025-01-01 08:15:41,R1,S6
2025-01-01 08:15:11,R1,S6
2025-01-01 08:15:52,R1,S6
2025-01-01 08:15:37,R1,S6
2025-01-01 08:15:53,R1,S6
2025-01-01 08:15:52,R1,S7
2025-01-01 08:15:59,R1,S7
2025-01-01 08:15:08,R1,S7
2025-01-01 08:15:22,R1,S7
2025-01-01 08:15:30,R1,S7
2025-01-01 08:15:26,R1,S7
2025-01-01 08:15:48,R1,S7
2025-01-01 08:15:08,R1,S7
2025-01-01 08:15:20,R1,S7
2025-01-01 08:15:25,R1,S7
2025-01-01 08:15:08,R1,S7
2025-01-01 08:15:04,R1,S7
2025-01-01 08:15:49,R1,S7
2025-01-01 08:15:26,R1,S7
2025-01-01 08:15:06,R1,S7
2025-01-01 08:15:50,R1,S7
2025-01-01 08:15:52,R1,S7
2025-01-01 08:15:17,R1,S7
2025-01-01 08:15:27,R1,S7
2025-01-01 08:15:40,R1,S7
2025-01-01 08:15:55,R1,S7
2025-01-01 08:15:29,R1,S7
2025-01-01 08:15:45,R1,S7
2025-01-01 08:15:54,R1,S8
2025-01-01 08:15:55,R1,S8
2025-01-01 08:15:01,R1,S8
2025-01-01 08:15:37,R1,S8
2025-01-01 08:15:05,R1,S8
2025-01-01 08:15:19,R1,S8
2025-01-01 08:15:38,R1,S8
2025-01-01 08:15:45,R1,S8
2025-01-01 08:15:10,R1,S8
2025-01-01 08:15:16,R1,S8
2025-01-01 08:15:48,R1,S8
2025-01-01 08:15:31,R1,S8
2025-01-01 08:15:05,R1,S8
2025-01-01 08:15:09,R1,S8
2025-01-01 08:15:27,R1,S8
2025-01-01 08:15:52,R1,S8
2025-01-01 08:15:10,R1,S8
2025-01-01 08:15:53,R1,S8
2025-01-01 08:15:45,R1,S8
