route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
238-V,1,46756,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46757,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46758,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46759,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46760,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46761,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46762,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46763,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46764,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46765,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46766,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46767,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46768,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46769,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46770,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46771,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46772,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46773,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46774,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46775,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46776,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46777,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46778,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46779,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46780,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46781,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46782,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46783,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46784,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46785,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46786,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46787,Kempegowda Bus Station,1,238-V DOWN
238-V,1,46707,Muddinapalya Junction,0,238-V UP
238-V,1,46708,Muddinapalya Junction,0,238-V UP
238-V,1,46709,Muddinapalya Junction,0,238-V UP
238-V,1,46710,Muddinapalya Junction,0,238-V UP
238-V,1,46711,Muddinapalya Junction,0,238-V UP
238-V,1,46712,Muddinapalya Junction,0,238-V UP
238-V,1,46713,Muddinapalya Junction,0,238-V UP
238-V,1,46714,Muddinapalya Junction,0,238-V UP
238-V,1,46715,Muddinapalya Junction,0,238-V UP
238-V,1,46716,Muddinapalya Junction,0,238-V UP
238-V,1,46717,Muddinapalya Junction,0,238-V UP
238-V,1,46718,Muddinapalya Junction,0,238-V UP
238-V,1,46719,Muddinapalya Junction,0,238-V UP
238-V,1,46720,Muddinapalya Junction,0,238-V UP
238-V,1,46721,Muddinapalya Junction,0,238-V UP
238-V,1,46722,Muddinapalya Junction,0,238-V UP
238-V,1,46723,Muddinapalya Junction,0,238-V UP
238-V,1,46724,Muddinapalya Junction,0,238-V UP
238-V,1,46725,Muddinapalya Junction,0,238-V UP
238-V,1,46726,Muddinapalya Junction,0,238-V UP
238-V,1,46727,Muddinapalya Junction,0,238-V UP
238-V,1,46728,Muddinapalya Junction,0,238-V UP
238-V,1,46729,Muddinapalya Junction,0,238-V UP
238-V,1,46730,Muddinapalya Junction,0,238-V UP
238-V,1,46731,Muddinapalya Junction,0,238-V UP
238-V,1,46732,Muddinapalya Junction,0,238-V UP
238-V,1,46733,Muddinapalya Junction,0,238-V UP
238-V,1,46734,Muddinapalya Junction,0,238-V UP
238-V,1,46735,Muddinapalya Junction,0,238-V UP
238-V,1,46736,Muddinapalya Junction,0,238-V UP
238-V,1,46737,Muddinapalya Junction,0,238-V UP
238-V,1,46738,Muddinapalya Junction,0,238-V UP
238-V,1,46739,Muddinapalya Junction,0,238-V UP
238-V,1,46740,Muddinapalya Junction,0,238-V UP
238-V,1,46741,Muddinapalya Junction,0,238-V UP
238-V,1,46742,Muddinapalya Junction,0,238-V UP
238-V,1,46743,Muddinapalya Junction,0,238-V UP
238-V,1,46744,Muddinapalya Junction,0,238-V UP
238-V,1,46745,Muddinapalya Junction,0,238-V UP
238-V,1,46746,Muddinapalya Junction,0,238-V UP
238-V,1,46747,Muddinapalya Junction,0,238-V UP
238-V CLO-MDPC,1,46790,Muddinapalya Junction,0,238-V CLO-MDPC UP
238-V KBS-D31,1,43706,Kempegowda Bus Station,1,238-V KBS-D31 DOWN
238-V KBS-DPN,1,50784,Deepanjalinagara,0,238-V KBS-DPJN UP
238-V KBS-DPN,1,50785,Deepanjalinagara,0,238-V KBS-DPJN UP
238-V KBS-DPN,1,50786,Deepanjalinagara,0,238-V KBS-DPJN UP
238-V KBS-DPN,1,50787,Deepanjalinagara,0,238-V KBS-DPJN UP
238-V KBS-DPN,1,54626,Deepanjalinagara,0,238-V KBS-DPN UP
238-V KBS-DPN,1,50788,Kempegowda Bus Station,1,238-V KBS-DPJN DOWN
238-V KBS-DPN,1,50789,Kempegowda Bus Station,1,238-V KBS-DPJN DOWN
238-V KBS-DPN,1,50790,Kempegowda Bus Station,1,238-V KBS-DPJN DOWN
238-V KBS-DPN,1,50791,Kempegowda Bus Station,1,238-V KBS-DPJN DOWN
238-V KBS-DPN,1,50792,Kempegowda Bus Station,1,238-V KBS-DPJN DOWN
238-V KBS-DPN,1,54627,Kempegowda Bus Station,1,238-V KBS-DPJN DOWN
238-VA,1,38428,Kempegowda Bus Station,1,238-VA DOWN
238-VA,1,38429,Kempegowda Bus Station,1,238-VA DOWN
238-VA,1,38430,Kempegowda Bus Station,1,238-VA DOWN
238-VA,1,38424,Muddinapalya,0,238-VA UP
238-VA,1,38425,Muddinapalya,0,238-VA UP
238-VA,1,38426,Muddinapalya,0,238-VA UP
238-VA,1,38427,Muddinapalya,0,238-VA UP
238-VB,1,53292,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53293,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53294,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53295,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53296,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53297,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53298,Kempegowda Bus Station,1,238-VB DOWN
238-VB,1,53282,Upkar Residency Layout,0,238-VB UP
238-VB,1,53283,Upkar Residency Layout,0,238-VB UP
238-VB,1,53284,Upkar Residency Layout,0,238-VB UP
238-VB,1,53285,Upkar Residency Layout,0,238-VB UP
238-VB,1,53286,Upkar Residency Layout,0,238-VB UP
238-VB,1,53287,Upkar Residency Layout,0,238-VB UP
238-VB,1,53288,Upkar Residency Layout,0,238-VB UP
238-VB,1,53289,Upkar Residency Layout,0,238-VB UP
238-VB,1,53290,Upkar Residency Layout,0,238-VB UP
238-VB,1,53291,Upkar Residency Layout,0,238-VB UP
238-VM,1,49246,Kempegowda Bus Station,1,238-VM DOWN
238-VM,1,49247,Kempegowda Bus Station,1,238-VM DOWN
238-VM,1,49248,Kempegowda Bus Station,1,238-VM DOWN
238-VM,1,49249,Kempegowda Bus Station,1,238-VM DOWN
238-VM,1,49250,Kempegowda Bus Station,1,238-VM DOWN
238-VM,1,49251,Kempegowda Bus Station,1,238-VM DOWN
238-VM,1,49240,Ullala Satelite Town,0,238-VM UP
238-VM,1,49241,Ullala Satelite Town,0,238-VM UP
238-VM,1,49242,Ullala Satelite Town,0,238-VM UP
238-VM,1,49243,Ullala Satelite Town,0,238-VM UP
238-VM,1,49244,Ullala Satelite Town,0,238-VM UP
238-VM,1,49245,Ullala Satelite Town,0,238-VM UP
238-W,1,23254,Kempegowda Bus Station,1,238-W DOWN
238-W,1,23255,Kempegowda Bus Station,1,238-W DOWN
238-W,1,23256,Kempegowda Bus Station,1,238-W DOWN
238-W,1,23257,Kempegowda Bus Station,1,238-W DOWN
238-W,1,23251,Narasapura (H D Devegowda Circle),0,238-W UP
238-W,1,23252,Narasapura (H D Devegowda Circle),0,238-W UP
238-W,1,23253,Narasapura (H D Devegowda Circle),0,238-W UP
238-W D31G-NRP,1,23258,Narasapura (H D Devegowda Circle),0,238-W D31G-NRP UP
238-Y,1,23259,ITI Layout,0,238-Y UP
238-Y,1,23260,ITI Layout,0,238-Y UP
238-Y,1,23261,Kempegowda Bus Station,1,238-Y DOWN
238-Y,1,23262,Kempegowda Bus Station,1,238-Y DOWN
238-Y,1,23263,Kempegowda Bus Station,1,238-Y DOWN
24,1,8976,KR Market,1,24 DOWN
24,1,8977,KR Market,1,24 DOWN
24,1,8978,KR Market,1,24 DOWN
24,1,8979,KR Market,1,24 DOWN
24,1,8980,KR Market,1,24 DOWN
24,1,8981,KR Market,1,24 DOWN
24,1,8970,Kuvempunagara ( BTM Layout),0,24 UP
24,1,8971,Kuvempunagara ( BTM Layout),0,24 UP
24,1,8972,Kuvempunagara ( BTM Layout),0,24 UP
24,1,8973,Kuvempunagara ( BTM Layout),0,24 UP
24,1,8974,Kuvempunagara ( BTM Layout),0,24 UP
24,1,8975,Kuvempunagara ( BTM Layout),0,24 UP
24-A,1,23550,KR Market,1,24-A DOWN
24-A,1,23551,KR Market,1,24-A DOWN
24-A,1,23552,KR Market,1,24-A DOWN
24-A,1,23553,KR Market,1,24-A DOWN
24-A,1,23554,KR Market,1,24-A DOWN
24-A,1,23545,Mahadeshwara Nagara,0,24-A UP
24-A,1,23546,Mahadeshwara Nagara,0,24-A UP
24-A,1,23547,Mahadeshwara Nagara,0,24-A UP
24-A,1,23548,Mahadeshwara Nagara,0,24-A UP
24-A,1,23549,Mahadeshwara Nagara,0,24-A UP
240,1,23271,KR Market (Kalasipalya),1,240 DOWN
240,1,23272,KR Market (Kalasipalya),1,240 DOWN
240,1,23273,KR Market (Kalasipalya),1,240 DOWN
240,1,23274,KR Market (Kalasipalya),1,240 DOWN
240,1,23275,KR Market (Kalasipalya),1,240 DOWN
240,1,23276,KR Market (Kalasipalya),1,240 DOWN
240,1,23277,KR Market (Kalasipalya),1,240 DOWN
240,1,23264,Machohalli,0,240 UP
240,1,23265,Machohalli,0,240 UP
240,1,23266,Machohalli,0,240 UP
240,1,23267,Machohalli,0,240 UP
240,1,23268,Machohalli,0,240 UP
240,1,23269,Machohalli,0,240 UP
240,1,23270,Machohalli,0,240 UP
240 KBS-MCH,1,44759,Kempegowda Bus Station,1,240 KBS-MCH DOWN
240 KBS-MCH,1,44760,Kempegowda Bus Station,1,240 KBS-MCH DOWN
240 KBS-MCH,1,44761,Kempegowda Bus Station,1,240 KBS-MCH DOWN
240 KBS-MCH,1,44756,Machohalli,0,240 KBS-MCH UP
240 KBS-MCH,1,44757,Machohalli,0,240 KBS-MCH UP
240 KBS-MCH,1,44758,Machohalli,0,240 KBS-MCH UP
240-A,1,23279,Machohalli,0,240-A UP
240-A,1,23280,Shivajinagara Bus Station,1,240-A DOWN
240-A D35G-MCH,1,42942,Depot-35 Gate,1,240-A D35G-MCH DOWN
240-A D35G-MCH,1,42941,Machohalli,0,240-A D35G-MCH UP
240-BA,1,23283,KR Market (Kalasipalya),1,240-BA DOWN
240-BA,1,23284,KR Market (Kalasipalya),1,240-BA DOWN
240-BA,1,23281,Maruthi Markandeyanagara,0,240-BA UP
240-BA,1,23282,Maruthi Markandeyanagara,0,240-BA UP
240-BA D31G-MMN,1,23285,Maruthi Markandeyanagara,0,240-BA D31G-MMN UP
240-C,1,23292,KR Market (Kalasipalya),1,240-C DOWN
240-C,1,23293,KR Market (Kalasipalya),1,240-C DOWN
240-C,1,23294,KR Market (Kalasipalya),1,240-C DOWN
240-C,1,23295,KR Market (Kalasipalya),1,240-C DOWN
240-C,1,23296,KR Market (Kalasipalya),1,240-C DOWN
240-C,1,23297,KR Market (Kalasipalya),1,240-C DOWN
240-C,1,23286,Kachohalli,0,240-C UP
240-C,1,23287,Kachohalli,0,240-C UP
240-C,1,23288,Kachohalli,0,240-C UP
240-C,1,23289,Kachohalli,0,240-C UP
240-C,1,23290,Kachohalli,0,240-C UP
240-C,1,23291,Kachohalli,0,240-C UP
240-C D35G-KCH,1,23301,Depot-35 Gate,1,240-C D35G-KCH DOWN
240-C D35G-KCH,1,23302,Depot-35 Gate,1,240-C D35G-KCH DOWN
240-C D35G-KCH,1,23303,Depot-35 Gate,1,240-C D35G-KCH DOWN
240-C D35G-KCH,1,23298,Kachohalli,0,240-C D35G-KCH UP
240-C D35G-KCH,1,23299,Kachohalli,0,240-C D35G-KCH UP
240-C D35G-KCH,1,23300,Kachohalli,0,240-C D35G-KCH UP
240-E,1,23306,Bylakonenahalli,0,240-E UP
240-E,1,23307,Bylakonenahalli,0,240-E UP
240-E,1,23308,Bylakonenahalli,0,240-E UP
240-E,1,23309,Bylakonenahalli,0,240-E UP
240-E,1,23310,KR Market (Kalasipalya),1,240-E DOWN
240-E,1,23311,KR Market (Kalasipalya),1,240-E DOWN
240-E,1,23312,KR Market (Kalasipalya),1,240-E DOWN
240-E,1,23313,KR Market (Kalasipalya),1,240-E DOWN
240-E,1,23314,KR Market (Kalasipalya),1,240-E DOWN
240-E D35G-BKH,1,23278,Bylakonenahalli,0,240-E D35G-BKH UP
240-E KBS-BKH,1,47949,Bylakonenahalli,0,240-E KBS-BKH UP
240-E KBS-BKH,1,47950,Kempegowda Bus Station,1,240-E KBS-BKH DOWN
240-F,1,33967,KR Market (Kalasipalya),1,240-F DOWN
240-F,1,33968,KR Market (Kalasipalya),1,240-F DOWN
240-F,1,33969,KR Market (Kalasipalya),1,240-F DOWN
240-F,1,33970,KR Market (Kalasipalya),1,240-F DOWN
240-F,1,33971,KR Market (Kalasipalya),1,240-F DOWN
240-F,1,33972,KR Market (Kalasipalya),1,240-F DOWN
240-F,1,33960,Nelamangala Bus Station,0,240-F UP
240-F,1,33961,Nelamangala Bus Station,0,240-F UP
240-F,1,33962,Nelamangala Bus Station,0,240-F UP
240-F,1,33963,Nelamangala Bus Station,0,240-F UP
240-F,1,33964,Nelamangala Bus Station,0,240-F UP
240-F,1,33965,Nelamangala Bus Station,0,240-F UP
240-F,1,33966,Nelamangala Bus Station,0,240-F UP
240-H,1,23321,Kempegowda Bus Station,1,240-H DOWN
240-H,1,23322,Kempegowda Bus Station,1,240-H DOWN
240-H,1,23323,Kempegowda Bus Station,1,240-H DOWN
240-H,1,23324,Kempegowda Bus Station,1,240-H DOWN
240-H,1,23325,Kempegowda Bus Station,1,240-H DOWN
240-H,1,23315,Lingadeeranahalli,0,240-H UP
240-H,1,23316,Lingadeeranahalli,0,240-H UP
240-H,1,23317,Lingadeeranahalli,0,240-H UP
240-H,1,23318,Lingadeeranahalli,0,240-H UP
240-H,1,23319,Lingadeeranahalli,0,240-H UP
240-H,1,23320,Lingadeeranahalli,0,240-H UP
240-H KMT-LDH,1,43205,KR Market (Kalasipalya),1,240-H KMT-LDH DOWN
240-HA,1,55157,KR Market (Kalasipalya),1,240-HA DOWN
240-HA,1,55158,KR Market (Kalasipalya),1,240-HA DOWN
240-HA,1,55159,KR Market (Kalasipalya),1,240-HA DOWN
240-HA,1,55160,KR Market (Kalasipalya),1,240-HA DOWN
240-HA,1,55153,Lingadeeranahalli,0,240-HA UP
240-HA,1,55154,Lingadeeranahalli,0,240-HA UP
240-HA,1,55155,Lingadeeranahalli,0,240-HA UP
240-HA,1,55156,Lingadeeranahalli,0,240-HA UP
240-J,1,52107,Dodda Maskal,0,240-J UP
240-J,1,52108,Dodda Maskal,0,240-J UP
240-J,1,52109,Dodda Maskal,0,240-J UP
240-J,1,52110,Dodda Maskal,0,240-J UP
240-J DML-CML-KMT,1,52289,KR Market (Kalasipalya),0,240-J DML-CML-KMT UP
240-J DML-CML-KMT,1,52290,KR Market (Kalasipalya),0,240-J DML-CML-KMT UP
240-J DML-CML-KMT,1,52291,KR Market (Kalasipalya),0,240-J DML-CML-KMT UP
240-J KMT-DML-CML,1,55148,Chikka Maskal,0,240-J KMT-DML-CML UP
240-J KMT-DML-CML,1,55149,KR Market (Kalasipalya),1,240-J KMT-DML-CML DOWN
240-K,1,42361,Biskur,0,240-K UP
240-K,1,42362,KR Market (Kalasipalya),1,240-K DOWN
240-M,1,23409,KR Market (Kalasipalya),1,240-M DOWN
240-M,1,23410,KR Market (Kalasipalya),1,240-M DOWN
240-M,1,23411,KR Market (Kalasipalya),1,240-M DOWN
240-M,1,23412,KR Market (Kalasipalya),1,240-M DOWN
240-M,1,23406,Magadi,0,240-M UP
240-M,1,23407,Magadi,0,240-M UP
240-M,1,23408,Magadi,0,240-M UP
240-MA,1,46232,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46233,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46234,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46235,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46236,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46237,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46238,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46239,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46240,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46241,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46242,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46243,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46244,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46245,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46246,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46247,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46248,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46249,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46250,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46251,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46252,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46253,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46254,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46255,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46256,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46257,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46258,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46259,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46260,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46261,KR Market (Kalasipalya),1,V-240M DOWN
240-MA,1,46200,Magadi,0,240-MA UP
240-MA,1,46201,Magadi,0,240-MA UP
240-MA,1,46202,Magadi,0,240-MA UP
240-MA,1,46203,Magadi,0,240-MA UP
240-MA,1,46204,Magadi,0,240-MA UP
240-MA,1,46205,Magadi,0,240-MA UP
240-MA,1,46206,Magadi,0,240-MA UP
240-MA,1,46207,Magadi,0,240-MA UP
240-MA,1,46208,Magadi,0,240-MA UP
240-MA,1,46209,Magadi,0,240-MA UP
240-MA,1,46210,Magadi,0,240-MA UP
240-MA,1,46211,Magadi,0,240-MA UP
240-MA,1,46212,Magadi,0,240-MA UP
240-MA,1,46213,Magadi,0,240-MA UP
240-MA,1,46214,Magadi,0,240-MA UP
240-MA,1,46215,Magadi,0,240-MA UP
240-MA,1,46216,Magadi,0,240-MA UP
240-MA,1,46217,Magadi,0,240-MA UP
240-MA,1,46218,Magadi,0,240-MA UP
240-MA,1,46219,Magadi,0,240-MA UP
240-MA,1,46220,Magadi,0,240-MA UP
240-MA,1,46221,Magadi,0,240-MA UP
240-MA,1,46222,Magadi,0,240-MA UP
240-MA,1,46223,Magadi,0,240-MA UP
240-MA,1,46224,Magadi,0,240-MA UP
240-MA,1,46225,Magadi,0,240-MA UP
240-MA,1,46226,Magadi,0,240-MA UP
240-MA,1,46227,Magadi,0,240-MA UP
240-MA,1,46228,Magadi,0,240-MA UP
240-MA,1,46229,Magadi,0,240-MA UP
240-MA,1,46230,Magadi,0,240-MA UP
240-MA,1,46231,Magadi,0,240-MA UP
240-MA DPJN-MGD,1,55034,Deepanjalinagara,1,240-MA DPJN-MGD DOWN
240-MB,1,6652,Kempegowda Bus Station,1,240-MB DOWN
240-MB,1,6653,Kempegowda Bus Station,1,240-MB DOWN
240-MB,1,6654,Kempegowda Bus Station,1,240-MB DOWN
240-MB,1,6655,Kempegowda Bus Station,1,240-MB DOWN
240-MB,1,6656,Kempegowda Bus Station,1,240-MB DOWN
240-MB,1,6646,Magadi,0,240-MB UP
240-MB,1,6647,Magadi,0,240-MB UP
240-MB,1,6648,Magadi,0,240-MB UP
240-MB,1,6649,Magadi,0,240-MB UP
240-MB,1,6650,Magadi,0,240-MB UP
240-MB,1,6651,Magadi,0,240-MB UP
240-MD,1,50531,Magadi,0,240-MD UP
240-MD,1,50532,Magadi,0,240-MD UP
240-MD,1,50533,Magadi,0,240-MD UP
240-MD,1,50534,Magadi,0,240-MD UP
240-MD,1,50535,Magadi,0,240-MD UP
240-MD,1,50536,Magadi,0,240-MD UP
240-MD,1,50537,Magadi,0,240-MD UP
240-MD,1,50538,Magadi,0,240-MD UP
240-MD,1,50539,Magadi,0,240-MD UP
240-MD,1,50540,Magadi,0,240-MD UP
240-MD,1,50541,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50542,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50543,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50544,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50545,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50546,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50547,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50548,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50549,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50550,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50551,Magadi Road TollGate,1,240-MD DOWN
240-MD,1,50552,Magadi Road TollGate,1,240-MD DOWN
240-N,1,6644,Heligehalli Colony,0,240-N UP
240-N,1,6645,KR Market (Kalasipalya),1,240-N DOWN
240-R,1,23427,Kachohalli,0,240-R UP
240-R,1,23428,Kachohalli,0,240-R UP
240-R,1,23429,Kachohalli,0,240-R UP
240-R,1,23430,Kachohalli,0,240-R UP
240-R,1,23431,Kachohalli,0,240-R UP
240-R,1,23432,Kachohalli,0,240-R UP
240-R,1,23433,Kachohalli,0,240-R UP
240-R,1,23434,Kachohalli,0,240-R UP
240-R,1,23435,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23436,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23437,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23438,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23439,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23440,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23441,Kempegowda Bus Station,1,240-R DOWN
240-R,1,23442,Kempegowda Bus Station,1,240-R DOWN
241,1,23452,KR Market (Kalasipalya),1,241 DOWN
241,1,23453,KR Market (Kalasipalya),1,241 DOWN
241,1,23454,KR Market (Kalasipalya),1,241 DOWN
241,1,23455,KR Market (Kalasipalya),1,241 DOWN
241,1,23456,KR Market (Kalasipalya),1,241 DOWN
241,1,23457,KR Market (Kalasipalya),1,241 DOWN
241,1,23458,KR Market (Kalasipalya),1,241 DOWN
241,1,23459,KR Market (Kalasipalya),1,241 DOWN
241,1,23460,KR Market (Kalasipalya),1,241 DOWN
241,1,23443,Kenchanapura,0,241 UP
241,1,23444,Kenchanapura,0,241 UP
241,1,23445,Kenchanapura,0,241 UP
241,1,23446,Kenchanapura,0,241 UP
241,1,23447,Kenchanapura,0,241 UP
241,1,23448,Kenchanapura,0,241 UP
241,1,23449,Kenchanapura,0,241 UP
241,1,23450,Kenchanapura,0,241 UP
241,1,23451,Kenchanapura,0,241 UP
241-A,1,25492,Ullala Satelite Town,0,241-A UP
241-B,1,23489,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23490,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23491,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23492,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23493,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23494,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23495,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23496,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23497,Kempegowda Bus Station,1,241-B DOWN
241-B,1,23480,Kenchanapura,0,241-B UP
241-B,1,23481,Kenchanapura,0,241-B UP
241-B,1,23482,Kenchanapura,0,241-B UP
241-B,1,23483,Kenchanapura,0,241-B UP
241-B,1,23484,Kenchanapura,0,241-B UP
241-B,1,23485,Kenchanapura,0,241-B UP
241-B,1,23486,Kenchanapura,0,241-B UP
241-B,1,23487,Kenchanapura,0,241-B UP
241-B,1,23488,Kenchanapura,0,241-B UP
241-B D35G-KCP,1,42355,Depot-35 Gate,1,241-B D35G-KCP DOWN
241-B D35G-KCP,1,42356,Depot-35 Gate,1,241-B D35G-KCP DOWN
241-B D35G-KCP,1,42357,Depot-35 Gate,1,241-B D35G-KCP DOWN
241-B D35G-KCP,1,42358,Depot-35 Gate,1,241-B D35G-KCP DOWN
241-B D35G-KCP,1,42349,Kenchanapura,0,241-B D35G-KCP UP
241-B D35G-KCP,1,42350,Kenchanapura,0,241-B D35G-KCP UP
241-B D35G-KCP,1,42351,Kenchanapura,0,241-B D35G-KCP UP
241-B D35G-KCP,1,42352,Kenchanapura,0,241-B D35G-KCP UP
241-B D35G-KCP,1,42353,Kenchanapura,0,241-B D35G-KCP UP
241-B D35G-KCP,1,42354,Kenchanapura,0,241-B D35G-KCP UP
241-C,1,23503,KR Market (Kalasipalya),1,241-C DOWN
241-C,1,23504,KR Market (Kalasipalya),1,241-C DOWN
241-C,1,23505,KR Market (Kalasipalya),1,241-C DOWN
241-C,1,23506,KR Market (Kalasipalya),1,241-C DOWN
241-C,1,23507,KR Market (Kalasipalya),1,241-C DOWN
241-C,1,23498,Yale Kodigehalli,0,241-C UP
241-C,1,23499,Yale Kodigehalli,0,241-C UP
241-C,1,23500,Yale Kodigehalli,0,241-C UP
241-C,1,23501,Yale Kodigehalli,0,241-C UP
241-C,1,23502,Yale Kodigehalli,0,241-C UP
241-CB,1,23519,Kempegowda Bus Station,1,241-CB DOWN
241-CB,1,23520,Kempegowda Bus Station,1,241-CB DOWN
241-CB,1,23521,Kempegowda Bus Station,1,241-CB DOWN
241-CB,1,23522,Kempegowda Bus Station,1,241-CB DOWN
241-CB,1,23515,Yale Kodigehalli,0,241-CB UP
241-CB,1,23516,Yale Kodigehalli,0,241-CB UP
241-CB,1,23517,Yale Kodigehalli,0,241-CB UP
241-CB,1,23518,Yale Kodigehalli,0,241-CB UP
241-CD,1,23555,Chikka Kodigehalli,0,241-CD UP
241-CD,1,23556,Chikka Kodigehalli,0,241-CD UP
241-CD,1,23557,Chikka Kodigehalli,0,241-CD UP
241-CD,1,23558,Chikka Kodigehalli,0,241-CD UP
241-CD,1,23559,Chikka Kodigehalli,0,241-CD UP
241-CD,1,23560,Chikka Kodigehalli,0,241-CD UP
241-CD,1,23561,KR Market (Kalasipalya),1,241-CD DOWN
241-CD,1,23562,KR Market (Kalasipalya),1,241-CD DOWN
241-CD,1,23563,KR Market (Kalasipalya),1,241-CD DOWN
241-CD,1,23564,KR Market (Kalasipalya),1,241-CD DOWN
241-CD,1,23565,KR Market (Kalasipalya),1,241-CD DOWN
241-CD,1,23566,KR Market (Kalasipalya),1,241-CD DOWN
241-CN,1,23567,Ashraya Badavane,0,241-CN UP
